MovieId;TitleMovieLens;TitleIMDB;Date
1217;Ran;Ran;1985
1218;KillerTheDiexueshuangxiong;Diphyutshuenghung;1989
1219;Psycho;Psycho;1960
1220;BluesBrothersThe;Blues Brothers The;1980
1221;GodfatherPartIIThe;Godfather Part I I The;1974
1222;FullMetalJacket;Full Metal Jacket;1987
1223;GrandDayOutA;Grand Day Outwith Wallaceand Gromit A;1989
1224;HenryV;Henry V;1989
1225;Amadeus;Amadeus;1984
1226;QuietManThe;Quiet Man The;1952
1227;OnceUponaTimeinAmerica;Once Upona Timein America;1984
1228;RagingBull;Raging Bull;1980
1230;AnnieHall;Annie Hall;1977
1231;RightStuffThe;Right Stuff The;1983
1232;Stalker;Stalker;1979
1233;BoatTheDasBoot;Boot Das;1981
1234;StingThe;Sting The;1973
1235;HaroldandMaude;Haroldand Maude;1971
1236;Trust;Trust;1990
1237;SeventhSealTheSjundeinsegletDet;Sjundeinseglet Det;1957
1238;LocalHero;Local Hero;1983
1240;TerminatorThe;Terminator The;1984
1241;Braindead;Braindead;1992
1242;Glory;Glory;1989
1243;RosencrantzandGuildensternAreDead;Rosencrantz Guildenstern Are Dead;1990
1244;Manhattan;Manhattan;1979
1245;MillersCrossing;Millers Crossing;1990
1246;DeadPoetsSociety;Dead Poets Society;1989
1247;GraduateThe;Graduate The;1967
1248;TouchofEvil;Touchof Evil;1958
1249;NikitaLaFemmeNikita;Nikita;1990
1250;BridgeontheRiverKwaiThe;Bridgeonthe River Kwai The;1957
1251;;;1963
1252;Chinatown;Chinatown;1974
1253;DaytheEarthStoodStillThe;Daythe Earth Stood Still The;1951
1254;TreasureoftheSierraMadreThe;Treasureofthe Sierra Madre The;1948
1255;BadTaste;Bad Taste;1987
1256;DuckSoup;Duck Soup;1933
1257;BetterOffDead;Better Off Dead;1985
1258;ShiningThe;Shining The;1980
1259;StandbyMe;Standby Me;1986
1260;M;M;1931
1261;EvilDeadIIDeadByDawn;Evil Dead I I;1987
1262;GreatEscapeThe;Great Escape The;1963
1263;DeerHunterThe;Deer Hunter The;1978
1264;Diva;Diva;1981
1265;GroundhogDay;Groundhog Day;1993
1266;Unforgiven;Unforgiven;1992
1267;ManchurianCandidateThe;Manchurian Candidate The;1962
1268;PumpUptheVolume;Pump Upthe Volume;1990
1269;ArsenicandOldLace;Arsenicand Old Lace;1944
1270;BacktotheFuture;Backtothe Future;1985
1271;FriedGreenTomatoes;Fried Green Tomatoes;1991
1272;Patton;Patton;1970
1273;DownbyLaw;Downby Law;1986
1274;Akira;Akira;1988
1275;Highlander;Highlander;1986
1276;CoolHandLuke;Cool Hand Luke;1967
1277;CyranodeBergerac;Cyranode Bergerac;1990
1278;YoungFrankenstein;Young Frankenstein;1974
1279;NightonEarth;Nighton Earth;1991
1280;RaisetheRedLantern;Dahongdenglonggaogaogua;1991
1281;GreatDictatorThe;Great Dictator The;1940
1282;Fantasia;Fantasia;1940
1283;HighNoon;High Noon;1952
1284;BigSleepThe;Big Sleep The;1946
1285;Heathers;Heathers;1989
1286;SomewhereinTime;Somewherein Time;1980
1287;BenHur;Ben Hur;1959
1288;ThisIsSpinalTap;This Is Spinal Tap;1984
1289;Koyaanisqatsi;Koyaanisqatsi;1982
1290;SomeKindofWonderful;Some Kindof Wonderful;1987
1291;IndianaJonesandtheLastCrusade;Indiana Jonesandthe Last Crusade;1989
1292;BeingThere;Being There;1979
1293;Gandhi;Gandhi;1982
1294;MASH;M A S H;1970
1295;UnbearableLightnessofBeingThe;Unbearable Lightnessof Being The;1988
1296;RoomwithaViewA;Roomwitha View A;1985
1297;RealGenius;Real Genius;1985
1298;PinkFloydTheWall;Pink Floyd The Wall;1982
1299;KillingFieldsThe;Killing Fields The;1984
1300;MyLifeasaDogMittlivsomhund;Mittlivsomhund;1985
1301;ForbiddenPlanet;Forbidden Planet;1956
1302;FieldofDreams;Fieldof Dreams;1989
1303;ManWhoWouldBeKingThe;Man Who Would Be King The;1975
1304;ButchCassidyandtheSundanceKid;Butch Cassidyandthe Sundance Kid;1969
1305;ParisTexas;Paris Texas;1984
1306;UntiltheEndoftheWorldBisansEndederWelt;Bisans Endeder Welt;1991
1307;WhenHarryMetSally;When Harry Met Sally;1989
1308;IShotaManinVegas;I Shota Manin Vegas;1995
1309;ParallelSons;Parallel Sons;1995
1310;Hype;Hype;1996
1311;SantawithMuscles;Santawith Muscles;1996
1312;FemalePerversions;Female Perversions;1996
1313;MadDogTime;Mad Dog Time;1996
1314;BreathingRoom;Breathing Room;1996
1315;ParisWasaWoman;Paris Wasa Woman;1995
1316;Anna;Anna;1996
1317;ImNotRappaport;Im Not Rappaport;1996
1318;BlueJuice;Blue Juice;1995
1319;KidsofSurvival;Kidsof Survival;1996
1320;Alien;Alien;1992
1321;AmericanWerewolfinLondonAn;American Werewolfin London An;1981
1322;AmityvilleItsAboutTime;Amityville Its About Time V;1992
1323;AmityvilleD;Amityville D;1983
1324;AmityvilleDollhouse;Amityville Dollhouse V;1996
1325;AmityvilleANewGeneration;Amityville A New Generation V;1993
1326;AmityvilleIIThePossession;Amityville I I The Possession;1982
1327;AmityvilleHorrorThe;Amityville Horror The;1979
1328;AmityvilleCurseThe;Amityville Curse The V;1990
1329;BloodForDraculaAndyWarholsDracula;Bloodfor Dracula;1974
1330;AprilFoolsDay;April Fools Day I;1986
1331;AudreyRose;Audrey Rose;1977
1332;BelieversThe;Believers The;1987
1333;BirdsThe;Birds The;1963
1334;BlobThe;Blob The;1958
1335;BloodBeach;Blood Beach;1981
1336;BodyParts;Body Parts;1991
1337;BodySnatcherThe;Body Snatcher The;1945
1339;BramStokersDracula;Dracula;1992
1340;BrideofFrankenstein;Brideof Frankenstein;1935
1341;BurntOfferings;Burnt Offerings;1976
1342;Candyman;Candyman;1992
1343;CapeFear;Cape Fear;1991
1344;CapeFear;Cape Fear;1962
1345;Carrie;Carrie;1976
1346;CatPeople;Cat People;1982
1347;NightmareonElmStreetA;Nightmareon Elm Street A;1984
1348;NosferatuNosferatueineSymphoniedesGrauens;Nosferatueine Symphoniedes Grauens;1922
1349;NosferatuaVenezia;Nosferatua Venezia;1988
1350;OmenThe;Omen The;1976
1351;BloodWine;Bloodand Wine;1996
1352;AlbinoAlligator;Albino Alligator;1996
1353;MirrorHasTwoFacesThe;Mirror Has Two Faces The;1996
1354;BreakingtheWaves;Breakingthe Waves;1996
1355;Nightwatch;Nightwatch;1997
1356;StarTrekFirstContact;Star Trek First Contact;1996
1357;Shine;Shine;1996
1358;SlingBlade;Sling Blade;1996
1359;JingleAlltheWay;Jingle Allthe Way;1996
1360;IdentificationofaWomanIdentificazionediunadonna;Identificazionediunadonna;1982
1361;ParadiseLostTheChildMurdersatRobinHoodHills;Paradise Lost The Child Murdersat Robin Hood Hills T V;1996
1362;GardenofFinziContiniTheGiardinodeiFinziContiniIl;Giardinodei Finzi Contini Il;1970
1363;PreachersWifeThe;Preachers Wife The;1996
1364;ZeroKelvinKjrlighetenskjtere;Kjrlighetenskjtere;1995
1365;Ridicule;Ridicule;1996
1366;CrucibleThe;Crucible The;1996
1367;Dalmatians;Dalmatians;1996
1368;ForbiddenChristTheCristoproibitoIl;Cristoproibito Il;1951
1369;ICantSleepJaipassommeil;Jaipassommeil;1994
1370;DieHard;Die Hard;1990
1371;StarTrekTheMotionPicture;Star Trek The Motion Picture;1979
1372;StarTrekVITheUndiscoveredCountry;Star Trek V I The Undiscovered Country;1991
1373;StarTrekVTheFinalFrontier;Star Trek V The Final Frontier;1989
1374;StarTrekTheWrathofKhan;Star Trek The Wrathof Khan;1982
1375;StarTrekIIITheSearchforSpock;Star Trek I I I The Searchfor Spock;1984
1376;StarTrekIVTheVoyageHome;Star Trek I V The Voyage Home;1986
1377;BatmanReturns;Batman Returns;1992
1378;YoungGuns;Young Guns;1988
1379;YoungGunsII;Young Guns I I;1990
1380;Grease;Grease;1978
1381;Grease;Grease;1982
1382;MarkedforDeath;Markedfor Death;1990
1383;AdrenalinFeartheRush;Adrenalin Fearthe Rush;1996
1384;SubstanceofFireThe;Substanceof Fire The;1996
1385;UnderSiege;Under Siege;1992
1386;TerrorinaTexasTown;Terrorina Texas Town;1958
1387;Jaws;Jaws;1975
1388;Jaws;Jaws;1978
1389;JawsD;Jaws D;1983
1390;MyFellowAmericans;My Fellow Americans;1996
1391;MarsAttacks;Mars Attacks;1996
1392;CitizenRuth;Citizen Ruth;1996
1393;JerryMaguire;Jerry Maguire;1996
1394;RaisingArizona;Raising Arizona;1987
1395;TinMen;Tin Men;1987
1396;Sneakers;Sneakers;1992
1397;BastardOutofCarolina;Bastard Outof Carolina;1996
1398;InLoveandWar;In Loveand War;1996
1399;MarvinsRoom;Marvins Room;1996
1400;SomebodyisWaiting;Somebody Is Waiting;1996
1401;GhostsofMississippi;Ghostsof Mississippi;1996
1404;NightFallsonManhattan;Night Fallson Manhattan;1997
1405;BeavisandButtheadDoAmerica;Beavisand Butt Head Do America;1996
1406;CrmonieLa;Crmonie La;1995
1407;Scream;Scream I;1996
1408;LastoftheMohicansThe;Lastofthe Mohicans The;1992
1409;Michael;Michael;1996
1410;EveningStarThe;Evening Star The;1996
1411;Hamlet;Hamlet;1996
1412;SomeMothersSon;Some Mothers Son;1996
1413;WholeWideWorldThe;Whole Wide World The;1996
1414;Mother;Mother I;1996
1415;ThievesVoleursLes;Voleurs Les;1996
1416;Evita;Evita;1996
1417;PortraitofaLadyThe;Portraitofa Lady The;1996
1419;Walkabout;Walkabout;1971
1420;MessagetoLoveTheIsleofWightFestival;Messageto Love The Isleof Wight Festival;1997
1421;GratefulDead;Grateful Dead;1995
1422;Murderat;Murderat;1997
1423;HeartsandMinds;Heartsand Minds;1996
1424;Inside;Inside T V;1996
1425;FierceCreatures;Fierce Creatures;1997
1426;ZeusandRoxanne;Zeusand Roxanne;1997
1427;Turbulence;Turbulence V;1997
1428;AngelBaby;Angel Baby;1995
1429;JackieChansFirstStrike;Jingchagushi I V Jiandanrenwu;1996
1430;Underworld;Underworld;1996
1431;BeverlyHillsNinja;Beverly Hills Ninja;1997
1432;Metro;Metro;1997
1433;MachineThe;Machine La;1994
1434;StrangerThe;Stranger The;1994
1436;FallinginLoveAgain;Fallingin Love Again;1980
1437;CementGardenThe;Cement Garden The;1993
1438;DantesPeak;Dantes Peak;1997
1439;MeetWallySparks;Meet Wally Sparks;1997
1440;AmosAndrew;Amos Andrew;1993
1441;BennyJoon;Benny Joon;1993
1442;Prefontaine;Prefontaine;1997
1443;TickleintheHeartA;Tickleinthe Heart A;1996
1444;Guantanamera;Guantanamera;1995
1445;McHalesNavy;Mc Hales Navy;1997
1446;Kolya;Kolya;1996
1447;Gridlockd;Gridlockd;1997
1448;FireontheMountain;Fireonthe Mountain;1996
1449;WaitingforGuffman;Waitingfor Guffman;1996
1450;PrisoneroftheMountainsKavkazskyPlennik;Kavkazskiyplennik;1996
1453;BeauticianandtheBeastThe;Beauticianandthe Beast The;1997
1454;SubUrbia;Sub Urbia;1996
1455;HoteldeLove;Hotelde Love;1996
1456;PestThe;Pest The;1997
1457;FoolsRushIn;Fools Rush In;1997
1458;Touch;Touch;1997
1459;AbsolutePower;Absolute Power;1997
1460;ThatDarnCat;That Darn Cat;1997
1461;VegasVacation;Vegas Vacation;1997
1462;UnforgottenTwentyFiveYearsAfterWillowbrook;Unforgotten Twenty Five Years After Willowbrook;1996
1463;ThatOldFeeling;That Old Feeling;1997
1464;LostHighway;Lost Highway;1997
1465;Rosewood;Rosewood;1997
1466;DonnieBrasco;Donnie Brasco;1997
1467;Salutcousin;Salutcousin;1996
1468;BootyCall;Booty Call;1997
1470;RhymeReason;Rhyme Reason;1997
1471;BoysLife;Boys Life;1997
1472;CityofIndustry;Cityof Industry;1997
1473;BestMen;Best Men;1997
1474;JungleJungleakaJungleJungle;Jungle Jungle;1997
1475;KamaSutraATaleofLove;Kama Sutra A Taleof Love;1996
1476;PrivateParts;Private Parts;1997
1477;LoveJones;Love Jones;1997
1479;SaintThe;Saint The;1997
1480;SmillasSenseofSnow;Smillas Senseof Snow;1997
1482;VanThe;Van The;1996
1483;Crash;Crash I;1996
1484;DaytrippersThe;Daytrippers The;1996
1485;LiarLiar;Liar Liar;1997
1486;QuietRoomThe;Quiet Room The;1996
1487;Selena;Selena;1997
1488;DevilsOwnThe;Devils Own The;1997
1489;CatsDontDance;Cats Dont Dance;1997
1490;BAPS;B A P S;1997
1493;LoveandOtherCatastrophes;Loveand Other Catastrophes;1996
1494;SixthManThe;Sixth Man The;1997
1495;TurboAPowerRangersMovie;Turbo A Power Rangers Movie;1997
1496;AnnaKarenina;Anna Karenina;1997
1497;DoubleTeam;Double Team;1997
1498;InventingtheAbbotts;Inventingthe Abbotts;1997
1499;Anaconda;Anaconda;1997
1500;GrossePointeBlank;Grosse Pointe Blank;1997
1501;KeystoTulsa;Keysto Tulsa;1997
1502;Kissed;Kissed;1996
1503;HeadsinaDuffelBag;Headsina Duffel Bag;1997
1504;HollowReed;Hollow Reed;1996
1507;ParadiseRoad;Paradise Road;1997
1508;Traveller;Traveller;1997
1509;AllOverMe;All Over Me;1997
1510;BrothersKissA;Brothers Kiss A;1997
1511;AChefinLove;Shekvarebulikulinarisatasertiretsepti;1996
1513;RomyandMichelesHighSchoolReunion;Romyand Micheles High School Reunion;1997
1514;TemptressMoonFengYue;Fengyue;1996
1515;Volcano;Volcano;1997
1516;ChildrenoftheRevolution;Childrenofthe Revolution;1996
1517;AustinPowersInternationalManofMystery;Austin Powers International Manof Mystery;1997
1518;Breakdown;Breakdown I;1997
1519;BrokenEnglish;Broken English;1996
1520;Commandments;Commandments;1997
1522;Ripe;Ripe;1996
1523;TruthorConsequencesNM;Truthor Consequences N M;1997
1524;TurningThe;Turning The;1992
1525;WarriorsofVirtue;Warriorsof Virtue;1997
1526;FathersDay;Fathers Day;1997
1527;FifthElementThe;Fifth Element The;1997
1528;IntimateRelations;Intimate Relations;1996
1529;Nowhere;Nowhere;1997
1531;LosingChase;Losing Chase T V;1996
1532;Sprung;Sprung;1997
1533;PromiseTheLaPromesse;Promise The;1997
1534;BonheurLe;Bonheur Le;1965
1535;LoveValourCompassion;Love Valour Compassion;1997
1537;ShallWeDanceShallWeDansu;Shallwedansu;1996
1538;SecondJungleBookMowgliBalooThe;Second Jungle Book Mowgli Baloo The;1997
1539;TwinTown;Twin Town;1997
1541;AddictedtoLove;Addictedto Love;1997
1542;BrassedOff;Brassed Off;1996
1543;DesignatedMournerThe;Designated Mourner The;1997
1544;LostWorldJurassicParkThe;Lost World Jurassic Park The;1997
1545;Ponette;Ponette;1996
1546;Schizopolis;Schizopolis;1996
1547;Shiloh;Shiloh;1996
1548;WaratHomeThe;Warat Home The;1996
1549;RoughMagic;Rough Magic;1995
1550;TrialandError;Trialand Error;1997
1551;Buddy;Buddy;1997
1552;ConAir;Con Air;1997
1553;LateBloomers;Late Bloomers;1996
1554;PillowBookThe;Pillow Book The;1996
1555;ToHaveorNot;Enavoiroupas;0
1556;SpeedCruiseControl;Speed Cruise Control;1997
1557;Squeeze;Squeeze;1997
1558;SuddenManhattan;Sudden Manhattan;1997
1559;NextStepThe;Next Step The;1997
1561;WeddingBellBlues;Wedding Bell Blues;1996
1562;BatmanRobin;Batman Robin;1997
1563;DreamWiththeFishes;Dreamwiththe Fishes;1997
1564;RoseannasGraveForRoseanna;Roseannas Grave;1997
1565;HeadAboveWater;Head Above Water;1996
1566;Hercules;Hercules;1997
1567;LastTimeICommittedSuicideThe;Last Time I Committed Suicide The;1997
1568;MURDERandmurder;M U R D E Randmurder;1996
1569;MyBestFriendsWedding;My Best Friends Wedding;1997
1570;TetsuoIIBodyHammer;Tetsuo I I Body Hammer;1992
1571;WhentheCatsAwayChacuncherchesonchat;Chacuncherchesonchat;1996
1572;ContemptLeMpris;Mpris Le;1963
1573;FaceOff;Face Off;1997
1574;Fall;Fall;1997
1575;Gabbeh;Gabbeh;1996
1577;Mondo;Mondo;1996
1578;InnocentSleepThe;Innocent Sleep The;1996
1579;ForEverMozart;For Ever Mozart;1996
1580;MeninBlack;Menin Black;1997
1581;OuttoSea;Outto Sea;1997
1582;WildAmerica;Wild America;1997
1583;SimpleWishA;Simple Wish A;1997
1584;Contact;Contact;1997
1585;LoveSerenade;Love Serenade;1996
1586;GIJane;G I Jane;1997
1587;ConantheBarbarian;Conanthe Barbarian;1982
1588;GeorgeoftheJungle;Georgeofthe Jungle;1997
1589;CopLand;Cop Land;1997
1590;EventHorizon;Event Horizon;1997
1591;Spawn;Spawn;1997
1592;AirBud;Air Bud;1997
1593;PicturePerfect;Picture Perfect;1997
1594;IntheCompanyofMen;Inthe Companyof Men;1997
1595;FreeWillyTheRescue;Free Willy The Rescue;1997
1596;CareerGirls;Career Girls;1997
1597;ConspiracyTheory;Conspiracy Theory;1997
1598;DesperateMeasures;Desperate Measures;1998
1599;Steel;Steel;1997
1600;ShesSoLovely;Shes So Lovely;1997
1601;Hoodlum;Hoodlum;1997
1602;LeaveIttoBeaver;Leave Itto Beaver;1997
1603;Mimic;Mimic;1997
1604;MoneyTalks;Money Talks;1997
1605;ExcessBaggage;Excess Baggage;1997
1606;KulltheConqueror;Kullthe Conqueror;1997
1608;AirForceOne;Air Force One;1997
1609;;One Eight Seven;1997
1610;HuntforRedOctoberThe;Huntfor Red October The;1990
1611;MyOwnPrivateIdaho;My Own Private Idaho;1991
1612;KissMeGuido;Kiss Me Guido;1997
1613;StarMaps;Star Maps;1997
1614;InOut;In Out;1997
1615;EdgeThe;Edge The;1997
1616;PeacemakerThe;Peacemaker The;1997
1617;LAConfidential;L A Confidential;1997
1619;SevenYearsinTibet;Seven Yearsin Tibet;1997
1620;KisstheGirls;Kissthe Girls;1997
1621;SoulFood;Soul Food;1997
1622;KickedintheHead;Kickedinthe Head;1997
1623;Wishmaster;Wishmaster;1997
1624;ThousandAcresA;Thousand Acres A;1997
1625;GameThe;Game The;1997
1626;FireDownBelow;Fire Down Below;1997
1627;UTurn;U Turn;1997
1628;LocustsThe;Locusts The;1997
1629;MatchMakerThe;Match Maker The;1997
1630;LayoftheLandThe;Layofthe Land The;1997
1631;AssignmentThe;Assignment The;1997
1632;SmileLikeYoursA;Smile Like Yours A;1997
1633;UleesGold;Ulees Gold;1997
1635;IceStormThe;Ice Storm The;1997
1636;Stag;Stag;1997
1639;ChasingAmy;Chasing Amy;1997
1640;HowtoBeaPlayer;Howto Bea Player;1997
1641;FullMontyThe;Full Monty The;1997
1642;IndianSummerakaAliveKicking;Indian Summer;1996
1643;MrsBrownHerMajestyMrsBrown;Mrs Brown;1997
1644;IKnowWhatYouDidLastSummer;I Know What You Did Last Summer;1997
1645;DevilsAdvocateThe;Devils Advocate The;1997
1646;RocketMan;Rocket Man;1997
1647;PlayingGod;Playing God;1997
1648;HouseofYesThe;Houseof Yes The;1997
1649;FastCheapOutofControl;Fast Cheap Outof Control;1997
1650;WashingtonSquare;Washington Square;1997
1651;TellingLiesinAmerica;Telling Liesin America;1997
1652;YearoftheHorse;Yearofthe Horse;1997
1653;Gattaca;Gattaca;1997
1654;FairyTaleATrueStory;Fairy Tale A True Story;1997
1655;Phantoms;Phantoms;1998
1656;SweptfromtheSea;Sweptfromthe Sea;1997
1657;Wonderland;Wonderland;1997
1658;LifeLessOrdinaryA;Life Less Ordinary A;1997
1659;HurricaneStreets;Hurricane;1997
1660;EvesBayou;Eves Bayou;1997
1661;Switchback;Switchback;1997
1662;GangRelated;Gang Related;1997
1663;Stripes;Stripes;1981
1664;NnetteetBoni;Nnetteet Boni;1996
1665;Bean;Bean;1997
1666;HugoPool;Hugo Pool;1997
1667;MadCity;Mad City;1997
1668;OneNightStand;One Night Stand;1997
1669;TangoLessonThe;Tango Lesson The;1997
1670;WelcomeToSarajevo;Welcometo Sarajevo;1997
1671;Deceiver;Deceiver;1997
1672;RainmakerThe;Rainmaker The;1997
1673;BoogieNights;Boogie Nights;1997
1674;Witness;Witness;1985
1675;Incognito;Incognito;1997
1676;StarshipTroopers;Starship Troopers;1997
1677;CriticalCare;Critical Care;1997
1678;JoyLuckClubThe;Joy Luck Club The;1993
1679;ChairmanoftheBoard;Chairmanofthe Board;1998
1680;SlidingDoors;Sliding Doors;1998
1681;MortalKombatAnnihilation;Mortal Kombat Annihilation;1997
1682;TrumanShowThe;Truman Show The;1998
1683;WingsoftheDoveThe;Wingsofthe Dove The;1997
1684;MrsDalloway;Mrs Dalloway;1997
1685;ILoveYouILoveYouNot;I Love You I Love You Not;1996
1686;RedCorner;Red Corner;1997
1687;JackalThe;Jackal The;1997
1688;Anastasia;Anastasia;1997
1689;ManWhoKnewTooLittleThe;Man Who Knew Too Little The;1997
1690;AlienResurrection;Alien Resurrection;1997
1692;AlienEscape;Alien Escape;1997
1693;Amistad;Amistad;1997
1694;ApostleThe;Apostle The;1997
1695;Artemisia;Artemisia;1997
1696;Bent;Bent;1997
1697;BigBangTheoryThe;Bang;1995
1698;BoysLes;Boys Les;1997
1699;ButcherBoyThe;Butcher Boy The;1997
1701;DeconstructingHarry;Deconstructing Harry;1997
1702;Flubber;Flubber;1997
1703;ForRicherorPoorer;For Richeror Poorer;1997
1704;GoodWillHunting;Good Will Hunting;1997
1705;Guy;Guy;1997
1706;HarlemRiverDrive;Tar;1997
1707;HomeAlone;Home Alone;1997
1708;IllGottenGains;Ill Gotten Gains;1997
1709;LegalDeceit;Legal Deceit;1997
1710;ManofHerDreams;Manof Her Dreams;1997
1711;MidnightintheGardenofGoodandEvil;Midnightinthe Gardenof Goodand Evil;1997
1713;MouseHunt;Mousehunt;1997
1714;NeverMetPicasso;Never Met Picasso;1996
1715;OfficeKiller;Office Killer;1997
1716;OtherVoicesOtherRooms;Other Voices Other Rooms;1995
1717;Scream;Scream;1997
1718;StrangerintheHouse;Strangerinthe House;1997
1719;SweetHereafterThe;Sweet Hereafter The;1997
1720;TimeTracers;Time Tracers;1997
1721;Titanic;Titanic;1997
1722;TomorrowNeverDies;Tomorrow Never Dies;1997
1723;Twisted;Twisted;1996
1724;FullSpeed;toutevitesse;1996
1725;EducationofLittleTreeThe;Educationof Little Tree The;1997
1726;PostmanThe;Postman The;1997
1727;HorseWhispererThe;Horse Whisperer The;1998
1728;WinterGuestThe;Winter Guest The;1997
1729;JackieBrown;Jackie Brown;1997
1730;Kundun;Kundun;1997
1731;MrMagoo;Mr Magoo;1997
1732;BigLebowskiThe;Big Lebowski The;1998
1733;Afterglow;Afterglow;1997
1734;MyLifeinPinkMavieenrose;Mavieenrose;1997
1735;GreatExpectations;Great Expectations;1998
1738;Vermin;Vermin I;1998
1739;NinjasHighNoonOnMegaMountain;Ninjas High Noonat Mega Mountain;1998
1740;MenofMeans;Menof Means;1999
1742;CaughtUp;Caught Up;1998
1743;ArguingtheWorld;Arguingthe World;1998
1744;Firestorm;Firestorm;1998
1746;Senseless;Senseless;1998
1747;WagtheDog;Wagthe Dog;1997
1748;DarkCity;Dark City;1998
1749;LeadingManThe;Leading Man The;1996
1750;StarKid;Star Kid;1997
1752;HardRain;Hard Rain;1998
1753;HalfBaked;Half Baked;1998
1754;Fallen;Fallen;1998
1755;ShootingFish;Shooting Fish;1997
1756;ProphecyIIThe;Prophecy I I The V;1998
1757;Duoluotianshi;Duoluotianshi;1995
1758;DangerousBeauty;Dangerous Beauty;1998
1759;FourDaysinSeptember;O Que Isso Companheiro;1997
1760;SpiceWorld;Spice World;1997
1762;DeepRising;Deep Rising;1998
1764;Tainted;Tainted;1988
1765;LetterFromDeathRowA;Letterfrom Death Row A;1998
1767;MusicFromAnotherRoom;Musicfrom Another Room;1998
1768;Matisyn;Matisyn;1997
1769;ReplacementKillersThe;Replacement Killers The;1998
1770;BMonkey;B Monkey;1998
1771;NightFlier;Night Flier The;1997
1772;BluesBrothers;Blues Brothers;1998
1773;TokyoFist;Tokyo Fist;1995
1774;MassTransit;Mass Transit;1998
1776;Ride;Ride;1998
1777;WeddingSingerThe;Wedding Singer The;1998
1779;Sphere;Sphere;1998
1780;AynRandASenseofLife;Ayn Rand A Senseof Life;1997
1781;FurtherGestureA;Further Gesture A;1997
1782;LittleCity;Little City;1997
1783;Palmetto;Palmetto;1998
1784;AsGoodAsItGets;As Goodas It Gets;1997
1785;KingofNewYork;Kingof New York;1990
1787;ParalyzingFearTheStoryofPolioinAmericaA;Paralyzing Fear The Storyof Polioin America A T V;1998
1788;MenWithGuns;Menwith Guns I;1997
1789;SadnessofSexThe;Sadnessof Sex The;1995
1791;Twilight;Twilight;1998
1792;USMarshalls;U S Marshals;1998
1793;WelcometoWoopWoop;Welcometo Woop Woop;1997
1794;LoveandDeathonLongIsland;Loveand Deathon Long Island;1997
1795;CallejndelosmilagrosEl;Callejndelosmilagros El;1995
1796;InGodsHands;In Gods Hands;1998
1797;Everest;Everest;1998
1798;Hush;Hush;1998
1799;SuicideKings;Suicide Kings;1997
1801;ManintheIronMaskThe;Maninthe Iron Mask The I;1998
1804;NewtonBoysThe;Newton Boys The;1998
1805;WildThings;Wild Things;1998
1806;Paulie;Paulie;1998
1807;CoolDryPlaceA;Cool Dry Place A;1998
1809;Hanabi;Hanabi;1997
1810;PrimaryColors;Primary Colors;1998
1811;NiagaraNiagara;Niagara Niagara;1997
1812;WideAwake;Wide Awake;1998
1814;PriceAboveRubiesA;Price Above Rubies A;1998
1815;Eden;Eden;1996
1816;TwoGirlsandaGuy;Two Girlsanda Guy;1997
1817;NoLookingBack;No Looking Back;1998
1819;StorefrontHitchcock;Storefront Hitchcock;1998
1820;PropositionThe;Proposition The;1998
1821;ObjectofMyAffectionThe;Objectof My Affection The;1998
1822;MeettheDeedles;Meetthe Deedles;1998
1824;Homegrown;Homegrown;1998
1825;PlayersClubThe;Players Club The;1998
1826;BarneysGreatAdventure;Barneys Great Adventure;1998
1827;BigOneThe;Big One The;1997
1829;ChineseBox;Chinese Box;1997
1830;FollowtheBitch;Followthe Bitch;1996
1831;LostinSpace;Lostin Space;1998
1832;HeavensBurning;Heavens Burning;1997
1833;MercuryRising;Mercury Rising;1998
1834;SpanishPrisonerThe;Spanish Prisoner The;1997
1835;CityofAngels;Cityof Angels;1998
1836;LastDaysofDiscoThe;Last Daysof Disco The;1998
1837;OddCoupleIIThe;Odd Couple I I The;1998
1839;MyGiant;My Giant;1998
1840;HeGotGame;He Got Game;1998
1841;GingerbreadManThe;Gingerbread Man The;1998
1842;Illtown;Illtown;1996
1843;SlappyandtheStinkers;Slappyandthe Stinkers;1998
1844;LiveFlesh;Carnetrmula;1997
1845;ZeroEffect;Zero Effect;1998
1846;NilByMouth;Nilby Mouth;1997
1847;Ratchet;Ratchet;1996
1848;BorrowersThe;Borrowers The;1997
1849;PrinceValiant;Prince Valiant;1997
1850;ILoveYouDontTouchMe;I Love You Dont Touch Me;1997
1851;LeatherJacketLoveStory;Leather Jacket Love Story;1997
1852;LoveWalkedIn;Love Walked In;1997
1853;AlanSmitheeFilmBurnHollywoodBurnAn;Alan Smithee Film Burn Hollywood Burn An;1997
1854;KissingaFool;Kissinga Fool;1998
1855;KrippendorfsTribe;Krippendorfs Tribe;1998
1856;KurtCourtney;Kurt Courtney;1998
1857;RealBlondeThe;Real Blonde The;1997
1858;MrNiceGuy;Yatgohoyan;1997
1859;TasteofCherry;Tasteof Cherry A;1985
1860;CharacterKarakter;Karakter;1997
1861;JunkMail;Budbringeren;1997
1862;SpeciesII;Species I I;1998
1863;MajorLeagueBacktotheMinors;Major League Backtothe Minors;1998
1864;SourGrapes;Sour Grapes;1998
1865;WildManBlues;Wild Man Blues;1997
1866;BigHitThe;Big Hit The;1998
1867;TarzanandtheLostCity;Tarzanandthe Lost City;1998
1868;TruceThe;Tregua La;1997
1869;BlackDog;Black Dog;1998
1870;DancerTexasPop;Dancer Texas Pop;1998
